sequence,model,ADE_px,FDE_px,runtime_sec
richard_seq03,transformer,13.967863903586139,23.862431913949873,0.6148483753204346
richard_seq06,lstm,7.393498631893899,14.466476414224285,0.4959988594055176
richard_seq06,gru,5.648325472909892,8.759532233848416,0.39285707473754883
richard_seq06,transformer,4.571427860218351,6.64135804367133,0.6276941299438477
stefan_seq03,lstm,12.704451901769248,23.36847788087282,0.6199541091918945
stefan_seq03,gru,14.654389777051716,27.785175767955508,0.5033197402954102
stefan_seq03,transformer,14.825626685285751,26.020114002501575,0.8000438213348389
stefan_seq09,lstm,9.837154804546543,19.63195459117127,0.6080935001373291
stefan_seq09,gru,9.303379607870864,17.128477288947767,0.48517918586730957
stefan_seq09,transformer,7.938761726398743,16.67811182156949,0.7989904880523682
ursula_seq05,lstm,9.911734015996265,20.598707680879908,0.490006685256958
ursula_seq05,gru,7.414724641646796,14.480889821045471,0.3809516429901123
ursula_seq05,transformer,6.217272046210543,14.813511069425473,0.6280117034912109
ursula_seq12,lstm,17.470841377589235,35.88979105784198,0.4226033687591553
ursula_seq12,gru,18.27246258300439,36.43087356239008,0.35448575019836426
ursula_seq12,transformer,23.1133083107285,51.67116641990028,0.5609986782073975
wolfgang_seq09,lstm,10.309667382276155,20.969467660195253,0.36795949935913086
wolfgang_seq09,gru,6.12543645547918,12.621690688006083,0.30394840240478516
wolfgang_seq09,transformer,7.795136671730552,18.701949299542605,0.4845263957977295
wolfgang_seq10,lstm,6.564607560383697,10.954157070328966,0.3539605140686035
wolfgang_seq10,gru,9.77519441095696,15.346968851387041,0.28205275535583496
wolfgang_seq10,transformer,6.740017309969634,13.804996173931265,0.4569213390350342
